dataset,article,strategy,value,metric
allsides,allsides_white_house_c_3,simple,,length
allsides,allsides_white_house_c_4,simple,,length
allsides,allsides_white_house_c_5,simple,,length
allsides,allsides_white_house_l_1,simple,,length
allsides,allsides_white_house_l_2,simple,,length
allsides,allsides_white_house_l_3,simple,153.0,length
allsides,allsides_white_house_l_4,simple,,length
allsides,allsides_white_house_l_5,simple,,length
allsides,allsides_white_house_r_1,simple,,length
allsides,allsides_white_house_r_2,simple,,length
allsides,allsides_white_house_r_3,simple,,length
allsides,allsides_white_house_r_4,simple,,length
allsides,allsides_white_house_r_5,simple,,length
basil,basil_0_fox,simple,,length
basil,basil_0_hpo,simple,,length
basil,basil_0_nyt,simple,,length
basil,basil_10_fox,simple,,length
basil,basil_10_hpo,simple,,length
basil,basil_10_nyt,simple,,length
basil,basil_15_fox,simple,,length
basil,basil_15_hpo,simple,,length
basil,basil_15_nyt,simple,,length
basil,basil_17_fox,simple,,length
basil,basil_17_hpo,simple,,length
basil,basil_17_nyt,simple,,length
basil,basil_18_fox,simple,,length
basil,basil_18_hpo,simple,,length
basil,basil_18_nyt,simple,,length
basil,basil_19_fox,simple,,length
basil,basil_19_hpo,simple,,length
basil,basil_19_nyt,simple,,length
basil,basil_20_fox,simple,,length
basil,basil_20_hpo,simple,,length
basil,basil_20_nyt,simple,,length
basil,basil_22_fox,simple,,length
basil,basil_22_hpo,simple,,length
basil,basil_22_nyt,simple,,length
basil,basil_25_fox,simple,,length
basil,basil_25_hpo,simple,,length
basil,basil_25_nyt,simple,,length
basil,basil_27_fox,simple,,length
basil,basil_27_hpo,simple,,length
basil,basil_27_nyt,simple,,length
basil,basil_28_fox,simple,,length
basil,basil_28_hpo,simple,,length
basil,basil_28_nyt,simple,,length
basil,basil_30_fox,simple,,length
basil,basil_30_hpo,simple,,length
basil,basil_30_nyt,simple,,length
basil,basil_34_fox,simple,,length
basil,basil_34_hpo,simple,,length
basil,basil_34_nyt,simple,,length
basil,basil_35_fox,simple,,length
basil,basil_35_hpo,simple,,length
basil,basil_35_nyt,simple,,length
basil,basil_38_fox,simple,,length
basil,basil_38_hpo,simple,,length
basil,basil_38_nyt,simple,,length
basil,basil_39_fox,simple,,length
basil,basil_39_hpo,simple,,length
basil,basil_39_nyt,simple,,length
basil,basil_3_fox,simple,,length
basil,basil_3_hpo,simple,,length
basil,basil_3_nyt,simple,,length
basil,basil_42_fox,simple,,length
basil,basil_42_hpo,simple,,length
basil,basil_42_nyt,simple,,length
basil,basil_43_fox,simple,,length
basil,basil_43_hpo,simple,,length
basil,basil_43_nyt,simple,,length
basil,basil_44_fox,simple,,length
basil,basil_44_hpo,simple,,length
basil,basil_44_nyt,simple,,length
basil,basil_48_fox,simple,,length
basil,basil_48_hpo,simple,,length
basil,basil_48_nyt,simple,,length
basil,basil_49_fox,simple,,length
basil,basil_49_hpo,simple,,length
basil,basil_49_nyt,simple,,length
basil,basil_4_fox,simple,,length
basil,basil_4_hpo,simple,,length
basil,basil_4_nyt,simple,,length
basil,basil_50_fox,simple,,length
basil,basil_50_hpo,simple,,length
basil,basil_50_nyt,simple,,length
basil,basil_52_fox,simple,,length
basil,basil_52_hpo,simple,,length
basil,basil_52_nyt,simple,,length
basil,basil_54_fox,simple,,length
basil,basil_54_hpo,simple,,length
basil,basil_54_nyt,simple,,length
basil,basil_56_fox,simple,,length
basil,basil_56_hpo,simple,,length
basil,basil_56_nyt,simple,,length
basil,basil_58_fox,simple,,length
basil,basil_58_hpo,simple,,length
basil,basil_58_nyt,simple,,length
basil,basil_5_fox,simple,,length
basil,basil_5_hpo,simple,,length
basil,basil_5_nyt,simple,,length
basil,basil_60_fox,simple,,length
basil,basil_60_hpo,simple,,length
basil,basil_60_nyt,simple,,length
basil,basil_61_fox,simple,,length
basil,basil_61_hpo,simple,,length
basil,basil_61_nyt,simple,,length
basil,basil_64_fox,simple,,length
basil,basil_64_hpo,simple,,length
basil,basil_64_nyt,simple,,length
basil,basil_65_fox,simple,,length
basil,basil_65_hpo,simple,,length
basil,basil_65_nyt,simple,,length
basil,basil_67_fox,simple,,length
basil,basil_67_hpo,simple,,length
basil,basil_67_nyt,simple,,length
basil,basil_70_fox,simple,,length
basil,basil_70_hpo,simple,,length
basil,basil_70_nyt,simple,,length
basil,basil_72_fox,simple,,length
basil,basil_72_hpo,simple,,length
basil,basil_72_nyt,simple,,length
basil,basil_74_fox,simple,,length
basil,basil_74_hpo,simple,,length
basil,basil_74_nyt,simple,,length
basil,basil_76_fox,simple,,length
basil,basil_76_hpo,simple,,length
basil,basil_76_nyt,simple,,length
basil,basil_79_fox,simple,,length
basil,basil_79_hpo,simple,,length
basil,basil_79_nyt,simple,,length
basil,basil_80_fox,simple,,length
basil,basil_80_hpo,simple,,length
basil,basil_80_nyt,simple,,length
basil,basil_84_fox,simple,,length
basil,basil_84_hpo,simple,,length
basil,basil_84_nyt,simple,,length
basil,basil_85_fox,simple,,length
basil,basil_85_hpo,simple,,length
basil,basil_85_nyt,simple,,length
basil,basil_88_fox,simple,,length
basil,basil_88_hpo,simple,,length
basil,basil_88_nyt,simple,,length
basil,basil_89_fox,simple,,length
basil,basil_89_hpo,simple,,length
basil,basil_89_nyt,simple,,length
basil,basil_8_fox,simple,,length
basil,basil_8_hpo,simple,,length
basil,basil_8_nyt,simple,,length
basil,basil_90_fox,simple,,length
basil,basil_90_hpo,simple,,length
basil,basil_90_nyt,simple,,length
basil,basil_92_fox,simple,,length
basil,basil_92_hpo,simple,,length
basil,basil_92_nyt,simple,,length
basil,basil_93_fox,simple,,length
basil,basil_93_hpo,simple,,length
basil,basil_93_nyt,simple,,length
basil,basil_97_fox,simple,,length
basil,basil_97_hpo,simple,,length
basil,basil_97_nyt,simple,,length
basil,basil_99_fox,simple,,length
basil,basil_99_hpo,simple,,length
basil,basil_99_nyt,simple,,length
mpqa,mpqa_0,simple,,length
mpqa,mpqa_1,simple,,length
mpqa,mpqa_10,simple,,length
mpqa,mpqa_11,simple,,length
mpqa,mpqa_12,simple,,length
mpqa,mpqa_13,simple,,length
mpqa,mpqa_14,simple,,length
mpqa,mpqa_15,simple,,length
mpqa,mpqa_16,simple,,length
mpqa,mpqa_17,simple,,length
mpqa,mpqa_18,simple,,length
mpqa,mpqa_19,simple,,length
mpqa,mpqa_2,simple,,length
mpqa,mpqa_20,simple,,length
mpqa,mpqa_21,simple,,length
mpqa,mpqa_22,simple,,length
mpqa,mpqa_23,simple,,length
mpqa,mpqa_24,simple,,length
mpqa,mpqa_25,simple,,length
mpqa,mpqa_26,simple,,length
mpqa,mpqa_27,simple,,length
mpqa,mpqa_28,simple,,length
mpqa,mpqa_29,simple,,length
mpqa,mpqa_3,simple,,length
mpqa,mpqa_30,simple,,length
mpqa,mpqa_31,simple,,length
mpqa,mpqa_32,simple,,length
mpqa,mpqa_33,simple,,length
mpqa,mpqa_34,simple,,length
mpqa,mpqa_35,simple,,length
mpqa,mpqa_36,simple,,length
mpqa,mpqa_37,simple,,length
mpqa,mpqa_38,simple,,length
mpqa,mpqa_39,simple,,length
mpqa,mpqa_4,simple,,length
mpqa,mpqa_40,simple,,length
mpqa,mpqa_41,simple,,length
mpqa,mpqa_42,simple,,length
mpqa,mpqa_43,simple,,length
mpqa,mpqa_44,simple,,length
mpqa,mpqa_45,simple,,length
mpqa,mpqa_46,simple,,length
mpqa,mpqa_47,simple,,length
mpqa,mpqa_48,simple,,length
mpqa,mpqa_49,simple,,length
mpqa,mpqa_5,simple,,length
mpqa,mpqa_50,simple,,length
mpqa,mpqa_51,simple,,length
mpqa,mpqa_52,simple,,length
mpqa,mpqa_53,simple,,length
mpqa,mpqa_54,simple,,length
mpqa,mpqa_55,simple,,length
mpqa,mpqa_56,simple,,length
mpqa,mpqa_57,simple,,length
mpqa,mpqa_58,simple,,length
mpqa,mpqa_59,simple,,length
mpqa,mpqa_6,simple,,length
mpqa,mpqa_60,simple,,length
mpqa,mpqa_61,simple,,length
mpqa,mpqa_62,simple,,length
mpqa,mpqa_63,simple,,length
mpqa,mpqa_64,simple,,length
mpqa,mpqa_65,simple,,length
mpqa,mpqa_66,simple,,length
mpqa,mpqa_67,simple,,length
mpqa,mpqa_68,simple,,length
mpqa,mpqa_69,simple,,length
mpqa,mpqa_7,simple,,length
mpqa,mpqa_8,simple,,length
mpqa,mpqa_9,simple,,length
allsides,allsides_abortion_c_1,cot,143.0,length
allsides,allsides_abortion_c_2,cot,,length
allsides,allsides_abortion_c_3,cot,,length
allsides,allsides_abortion_c_4,cot,,length
allsides,allsides_abortion_c_5,cot,133.0,length
allsides,allsides_abortion_l_1,cot,128.0,length
allsides,allsides_abortion_l_2,cot,,length
allsides,allsides_abortion_l_3,cot,,length
allsides,allsides_abortion_l_4,cot,,length
allsides,allsides_abortion_l_5,cot,193.0,length
allsides,allsides_abortion_r_1,cot,,length
allsides,allsides_abortion_r_2,cot,,length
allsides,allsides_abortion_r_3,cot,,length
allsides,allsides_abortion_r_4,cot,,length
allsides,allsides_abortion_r_5,cot,,length
allsides,allsides_coronavirus_c_1,cot,,length
allsides,allsides_coronavirus_c_2,cot,,length
allsides,allsides_coronavirus_c_3,cot,,length
allsides,allsides_coronavirus_c_4,cot,,length
allsides,allsides_coronavirus_c_5,cot,202.0,length
allsides,allsides_coronavirus_l_1,cot,,length
allsides,allsides_coronavirus_l_2,cot,,length
allsides,allsides_coronavirus_l_3,cot,,length
allsides,allsides_coronavirus_l_4,cot,,length
allsides,allsides_coronavirus_l_5,cot,,length
allsides,allsides_coronavirus_r_1,cot,,length
allsides,allsides_coronavirus_r_2,cot,,length
allsides,allsides_coronavirus_r_3,cot,,length
allsides,allsides_coronavirus_r_4,cot,,length
allsides,allsides_coronavirus_r_5,cot,,length
allsides,allsides_elections_c_1,cot,,length
allsides,allsides_elections_c_2,cot,,length
allsides,allsides_elections_c_3,cot,,length
allsides,allsides_elections_c_4,cot,,length
allsides,allsides_elections_c_5,cot,131.0,length
allsides,allsides_elections_l_1,cot,,length
allsides,allsides_elections_l_2,cot,156.0,length
allsides,allsides_elections_l_3,cot,,length
allsides,allsides_elections_l_4,cot,129.0,length
allsides,allsides_elections_l_5,cot,,length
allsides,allsides_elections_r_1,cot,,length
allsides,allsides_elections_r_2,cot,,length
allsides,allsides_elections_r_3,cot,,length
allsides,allsides_elections_r_4,cot,,length
allsides,allsides_elections_r_5,cot,,length
allsides,allsides_gun_control_and_gun_rights_c_1,cot,145.0,length
allsides,allsides_gun_control_and_gun_rights_c_2,cot,,length
allsides,allsides_gun_control_and_gun_rights_c_3,cot,,length
allsides,allsides_gun_control_and_gun_rights_c_4,cot,,length
allsides,allsides_gun_control_and_gun_rights_c_5,cot,,length
allsides,allsides_gun_control_and_gun_rights_l_1,cot,163.0,length
allsides,allsides_gun_control_and_gun_rights_l_2,cot,,length
allsides,allsides_gun_control_and_gun_rights_l_3,cot,,length
allsides,allsides_gun_control_and_gun_rights_l_4,cot,111.0,length
allsides,allsides_gun_control_and_gun_rights_l_5,cot,,length
allsides,allsides_gun_control_and_gun_rights_r_1,cot,,length
allsides,allsides_gun_control_and_gun_rights_r_2,cot,,length
allsides,allsides_gun_control_and_gun_rights_r_3,cot,,length
allsides,allsides_gun_control_and_gun_rights_r_4,cot,,length
allsides,allsides_gun_control_and_gun_rights_r_5,cot,153.0,length
allsides,allsides_immigration_c_1,cot,151.0,length
allsides,allsides_immigration_c_2,cot,,length
allsides,allsides_immigration_c_3,cot,,length
allsides,allsides_immigration_c_4,cot,,length
allsides,allsides_immigration_c_5,cot,,length
allsides,allsides_immigration_l_1,cot,129.0,length
allsides,allsides_immigration_l_2,cot,126.0,length
allsides,allsides_immigration_l_3,cot,179.0,length
allsides,allsides_immigration_l_4,cot,,length
allsides,allsides_immigration_l_5,cot,,length
allsides,allsides_immigration_r_1,cot,,length
allsides,allsides_immigration_r_2,cot,,length
allsides,allsides_immigration_r_3,cot,,length
allsides,allsides_immigration_r_4,cot,,length
allsides,allsides_immigration_r_5,cot,,length
allsides,allsides_lgbt_rights_c_1,cot,,length
allsides,allsides_lgbt_rights_c_2,cot,,length
allsides,allsides_lgbt_rights_c_3,cot,,length
allsides,allsides_lgbt_rights_c_4,cot,,length
allsides,allsides_lgbt_rights_c_5,cot,,length
allsides,allsides_lgbt_rights_l_1,cot,,length
allsides,allsides_lgbt_rights_l_2,cot,,length
allsides,allsides_lgbt_rights_l_3,cot,,length
allsides,allsides_lgbt_rights_l_4,cot,,length
allsides,allsides_lgbt_rights_l_5,cot,152.0,length
allsides,allsides_lgbt_rights_r_1,cot,160.0,length
allsides,allsides_lgbt_rights_r_2,cot,143.0,length
allsides,allsides_lgbt_rights_r_3,cot,,length
allsides,allsides_lgbt_rights_r_4,cot,,length
allsides,allsides_lgbt_rights_r_5,cot,183.0,length
allsides,allsides_politics_c_1,cot,,length
allsides,allsides_politics_c_2,cot,209.0,length
allsides,allsides_politics_c_3,cot,,length
allsides,allsides_politics_c_4,cot,,length
allsides,allsides_politics_c_5,cot,,length
allsides,allsides_politics_l_1,cot,160.0,length
allsides,allsides_politics_l_2,cot,,length
allsides,allsides_politics_l_3,cot,,length
allsides,allsides_politics_l_4,cot,,length
allsides,allsides_politics_l_5,cot,,length
allsides,allsides_politics_r_1,cot,132.0,length
allsides,allsides_politics_r_2,cot,,length
allsides,allsides_politics_r_3,cot,,length
allsides,allsides_politics_r_4,cot,,length
allsides,allsides_politics_r_5,cot,130.0,length
allsides,allsides_race_and_racism_c_1,cot,,length
allsides,allsides_race_and_racism_c_2,cot,,length
allsides,allsides_race_and_racism_c_3,cot,,length
allsides,allsides_race_and_racism_c_4,cot,131.0,length
allsides,allsides_race_and_racism_c_5,cot,,length
allsides,allsides_race_and_racism_l_1,cot,160.0,length
allsides,allsides_race_and_racism_l_2,cot,,length
allsides,allsides_race_and_racism_l_3,cot,,length
allsides,allsides_race_and_racism_l_4,cot,,length
allsides,allsides_race_and_racism_l_5,cot,,length
allsides,allsides_race_and_racism_r_1,cot,,length
allsides,allsides_race_and_racism_r_2,cot,,length
allsides,allsides_race_and_racism_r_3,cot,,length
allsides,allsides_race_and_racism_r_4,cot,,length
allsides,allsides_race_and_racism_r_5,cot,124.0,length
allsides,allsides_us_house_c_1,cot,,length
allsides,allsides_us_house_c_2,cot,,length
allsides,allsides_us_house_c_3,cot,,length
allsides,allsides_us_house_c_4,cot,,length
allsides,allsides_us_house_c_5,cot,,length
allsides,allsides_us_house_l_1,cot,,length
allsides,allsides_us_house_l_2,cot,,length
allsides,allsides_us_house_l_3,cot,,length
allsides,allsides_us_house_l_4,cot,,length
allsides,allsides_us_house_l_5,cot,119.0,length
allsides,allsides_us_house_r_1,cot,187.0,length
allsides,allsides_us_house_r_2,cot,,length
allsides,allsides_us_house_r_3,cot,,length
allsides,allsides_us_house_r_4,cot,,length
allsides,allsides_us_house_r_5,cot,156.0,length
allsides,allsides_us_senate_c_1,cot,,length
allsides,allsides_us_senate_c_2,cot,,length
allsides,allsides_us_senate_c_3,cot,170.0,length
allsides,allsides_us_senate_c_4,cot,183.0,length
allsides,allsides_us_senate_c_5,cot,,length
allsides,allsides_us_senate_l_1,cot,,length
allsides,allsides_us_senate_l_2,cot,,length
allsides,allsides_us_senate_l_3,cot,139.0,length
allsides,allsides_us_senate_l_4,cot,,length
allsides,allsides_us_senate_l_5,cot,,length
allsides,allsides_us_senate_r_1,cot,196.0,length
allsides,allsides_us_senate_r_2,cot,190.0,length
allsides,allsides_us_senate_r_3,cot,150.0,length
allsides,allsides_us_senate_r_4,cot,,length
allsides,allsides_us_senate_r_5,cot,161.0,length
allsides,allsides_violence_in_america_c_1,cot,,length
allsides,allsides_violence_in_america_c_2,cot,147.0,length
allsides,allsides_violence_in_america_c_3,cot,,length
allsides,allsides_violence_in_america_c_4,cot,181.0,length
allsides,allsides_violence_in_america_c_5,cot,163.0,length
allsides,allsides_violence_in_america_l_1,cot,,length
allsides,allsides_violence_in_america_l_2,cot,,length
allsides,allsides_violence_in_america_l_3,cot,134.0,length
allsides,allsides_violence_in_america_l_4,cot,,length
allsides,allsides_violence_in_america_l_5,cot,,length
allsides,allsides_violence_in_america_r_1,cot,,length
allsides,allsides_violence_in_america_r_2,cot,,length
allsides,allsides_violence_in_america_r_3,cot,,length
allsides,allsides_violence_in_america_r_4,cot,,length
allsides,allsides_violence_in_america_r_5,cot,,length
allsides,allsides_white_house_c_1,cot,,length
allsides,allsides_white_house_c_2,cot,,length
allsides,allsides_white_house_c_3,cot,,length
allsides,allsides_white_house_c_4,cot,,length
allsides,allsides_white_house_c_5,cot,,length
allsides,allsides_white_house_l_1,cot,,length
allsides,allsides_white_house_l_2,cot,,length
allsides,allsides_white_house_l_3,cot,140.0,length
allsides,allsides_white_house_l_4,cot,,length
allsides,allsides_white_house_l_5,cot,,length
allsides,allsides_white_house_r_1,cot,,length
allsides,allsides_white_house_r_2,cot,,length
allsides,allsides_white_house_r_3,cot,,length
allsides,allsides_white_house_r_4,cot,,length
allsides,allsides_white_house_r_5,cot,,length
basil,basil_0_fox,cot,,length
basil,basil_0_hpo,cot,,length
basil,basil_0_nyt,cot,,length
basil,basil_10_fox,cot,,length
basil,basil_10_hpo,cot,,length
basil,basil_10_nyt,cot,,length
basil,basil_15_fox,cot,,length
basil,basil_15_hpo,cot,,length
basil,basil_15_nyt,cot,,length
basil,basil_17_fox,cot,,length
basil,basil_17_hpo,cot,,length
basil,basil_17_nyt,cot,,length
basil,basil_18_fox,cot,,length
basil,basil_18_hpo,cot,,length
basil,basil_18_nyt,cot,,length
basil,basil_19_fox,cot,,length
basil,basil_19_hpo,cot,,length
basil,basil_19_nyt,cot,,length
basil,basil_20_fox,cot,,length
basil,basil_20_hpo,cot,,length
basil,basil_20_nyt,cot,,length
basil,basil_22_fox,cot,,length
basil,basil_22_hpo,cot,,length
basil,basil_22_nyt,cot,,length
basil,basil_25_fox,cot,,length
basil,basil_25_hpo,cot,,length
basil,basil_25_nyt,cot,,length
basil,basil_27_fox,cot,,length
basil,basil_27_hpo,cot,,length
basil,basil_27_nyt,cot,,length
basil,basil_28_fox,cot,,length
basil,basil_28_hpo,cot,,length
basil,basil_28_nyt,cot,,length
basil,basil_30_fox,cot,,length
basil,basil_30_hpo,cot,,length
basil,basil_30_nyt,cot,,length
basil,basil_34_fox,cot,,length
basil,basil_34_hpo,cot,,length
basil,basil_34_nyt,cot,,length
basil,basil_35_fox,cot,,length
basil,basil_35_hpo,cot,,length
basil,basil_35_nyt,cot,,length
basil,basil_38_fox,cot,,length
basil,basil_38_hpo,cot,,length
basil,basil_38_nyt,cot,,length
basil,basil_39_fox,cot,,length
basil,basil_39_hpo,cot,,length
basil,basil_39_nyt,cot,,length
basil,basil_3_fox,cot,,length
basil,basil_3_hpo,cot,,length
basil,basil_3_nyt,cot,,length
basil,basil_42_fox,cot,,length
basil,basil_42_hpo,cot,,length
basil,basil_42_nyt,cot,,length
basil,basil_43_fox,cot,,length
basil,basil_43_hpo,cot,,length
basil,basil_43_nyt,cot,,length
basil,basil_44_fox,cot,,length
basil,basil_44_hpo,cot,,length
basil,basil_44_nyt,cot,,length
basil,basil_48_fox,cot,,length
basil,basil_48_hpo,cot,,length
basil,basil_48_nyt,cot,,length
basil,basil_49_fox,cot,,length
basil,basil_49_hpo,cot,,length
basil,basil_49_nyt,cot,,length
basil,basil_4_fox,cot,,length
basil,basil_4_hpo,cot,,length
basil,basil_4_nyt,cot,,length
basil,basil_50_fox,cot,,length
basil,basil_50_hpo,cot,,length
basil,basil_50_nyt,cot,,length
basil,basil_52_fox,cot,,length
basil,basil_52_hpo,cot,,length
basil,basil_52_nyt,cot,,length
basil,basil_54_fox,cot,,length
basil,basil_54_hpo,cot,,length
basil,basil_54_nyt,cot,,length
basil,basil_56_fox,cot,,length
basil,basil_56_hpo,cot,,length
basil,basil_56_nyt,cot,,length
basil,basil_58_fox,cot,,length
basil,basil_58_hpo,cot,,length
basil,basil_58_nyt,cot,,length
basil,basil_5_fox,cot,,length
basil,basil_5_hpo,cot,,length
basil,basil_5_nyt,cot,,length
basil,basil_60_fox,cot,,length
basil,basil_60_hpo,cot,,length
basil,basil_60_nyt,cot,,length
basil,basil_61_fox,cot,,length
basil,basil_61_hpo,cot,,length
basil,basil_61_nyt,cot,,length
basil,basil_64_fox,cot,,length
basil,basil_64_hpo,cot,,length
basil,basil_64_nyt,cot,,length
basil,basil_65_fox,cot,,length
basil,basil_65_hpo,cot,,length
basil,basil_65_nyt,cot,,length
basil,basil_67_fox,cot,,length
basil,basil_67_hpo,cot,,length
basil,basil_67_nyt,cot,,length
basil,basil_70_fox,cot,,length
basil,basil_70_hpo,cot,,length
basil,basil_70_nyt,cot,,length
basil,basil_72_fox,cot,,length
basil,basil_72_hpo,cot,,length
basil,basil_72_nyt,cot,,length
basil,basil_74_fox,cot,,length
basil,basil_74_hpo,cot,,length
basil,basil_74_nyt,cot,,length
basil,basil_76_fox,cot,,length
basil,basil_76_hpo,cot,,length
basil,basil_76_nyt,cot,,length
basil,basil_79_fox,cot,,length
basil,basil_79_hpo,cot,,length
basil,basil_79_nyt,cot,,length
basil,basil_80_fox,cot,,length
basil,basil_80_hpo,cot,,length
basil,basil_80_nyt,cot,,length
basil,basil_84_fox,cot,,length
basil,basil_84_hpo,cot,,length
basil,basil_84_nyt,cot,,length
basil,basil_85_fox,cot,,length
basil,basil_85_hpo,cot,,length
basil,basil_85_nyt,cot,,length
basil,basil_88_fox,cot,,length
basil,basil_88_hpo,cot,,length
basil,basil_88_nyt,cot,,length
basil,basil_89_fox,cot,,length
basil,basil_89_hpo,cot,,length
basil,basil_89_nyt,cot,,length
basil,basil_8_fox,cot,,length
basil,basil_8_hpo,cot,,length
basil,basil_8_nyt,cot,,length
basil,basil_90_fox,cot,,length
basil,basil_90_hpo,cot,,length
basil,basil_90_nyt,cot,,length
basil,basil_92_fox,cot,,length
basil,basil_92_hpo,cot,,length
basil,basil_92_nyt,cot,,length
basil,basil_93_fox,cot,,length
basil,basil_93_hpo,cot,,length
basil,basil_93_nyt,cot,,length
basil,basil_97_fox,cot,,length
basil,basil_97_hpo,cot,,length
basil,basil_97_nyt,cot,,length
basil,basil_99_fox,cot,,length
basil,basil_99_hpo,cot,,length
basil,basil_99_nyt,cot,,length
mpqa,mpqa_0,cot,,length
mpqa,mpqa_1,cot,,length
mpqa,mpqa_10,cot,,length
mpqa,mpqa_11,cot,,length
mpqa,mpqa_12,cot,,length
mpqa,mpqa_13,cot,,length
mpqa,mpqa_14,cot,,length
mpqa,mpqa_15,cot,,length
mpqa,mpqa_16,cot,,length
mpqa,mpqa_17,cot,,length
mpqa,mpqa_18,cot,,length
mpqa,mpqa_19,cot,,length
mpqa,mpqa_2,cot,,length
mpqa,mpqa_20,cot,,length
mpqa,mpqa_21,cot,,length
mpqa,mpqa_22,cot,,length
mpqa,mpqa_23,cot,,length
mpqa,mpqa_24,cot,,length
mpqa,mpqa_25,cot,,length
mpqa,mpqa_26,cot,,length
mpqa,mpqa_27,cot,,length
mpqa,mpqa_28,cot,,length
mpqa,mpqa_29,cot,,length
mpqa,mpqa_3,cot,,length
mpqa,mpqa_30,cot,,length
mpqa,mpqa_31,cot,,length
mpqa,mpqa_32,cot,,length
mpqa,mpqa_33,cot,,length
mpqa,mpqa_34,cot,,length
mpqa,mpqa_35,cot,,length
mpqa,mpqa_36,cot,,length
mpqa,mpqa_37,cot,,length
mpqa,mpqa_38,cot,,length
mpqa,mpqa_39,cot,,length
mpqa,mpqa_4,cot,,length
mpqa,mpqa_40,cot,,length
mpqa,mpqa_41,cot,,length
mpqa,mpqa_42,cot,,length
mpqa,mpqa_43,cot,,length
mpqa,mpqa_44,cot,,length
mpqa,mpqa_45,cot,,length
mpqa,mpqa_46,cot,,length
mpqa,mpqa_47,cot,,length
mpqa,mpqa_48,cot,,length
mpqa,mpqa_49,cot,,length
mpqa,mpqa_5,cot,,length
mpqa,mpqa_50,cot,,length
mpqa,mpqa_51,cot,,length
mpqa,mpqa_52,cot,,length
mpqa,mpqa_53,cot,,length
mpqa,mpqa_54,cot,,length
mpqa,mpqa_55,cot,,length
mpqa,mpqa_56,cot,,length
mpqa,mpqa_57,cot,,length
mpqa,mpqa_58,cot,,length
mpqa,mpqa_59,cot,,length
mpqa,mpqa_6,cot,,length
mpqa,mpqa_60,cot,,length
mpqa,mpqa_61,cot,,length
mpqa,mpqa_62,cot,,length
mpqa,mpqa_63,cot,,length
mpqa,mpqa_64,cot,,length
mpqa,mpqa_65,cot,,length
mpqa,mpqa_66,cot,,length
mpqa,mpqa_67,cot,,length
mpqa,mpqa_68,cot,,length
mpqa,mpqa_69,cot,,length
mpqa,mpqa_7,cot,,length
mpqa,mpqa_8,cot,,length
mpqa,mpqa_9,cot,,length
allsides,allsides_abortion_c_1,oracle,149.0,length
allsides,allsides_abortion_c_2,oracle,,length
allsides,allsides_abortion_c_3,oracle,,length
allsides,allsides_abortion_c_4,oracle,,length
allsides,allsides_abortion_c_5,oracle,147.0,length
allsides,allsides_abortion_l_1,oracle,161.0,length
allsides,allsides_abortion_l_2,oracle,,length
allsides,allsides_abortion_l_3,oracle,,length
allsides,allsides_abortion_l_4,oracle,,length
allsides,allsides_abortion_l_5,oracle,236.0,length
allsides,allsides_abortion_r_1,oracle,,length
allsides,allsides_abortion_r_2,oracle,,length
allsides,allsides_abortion_r_3,oracle,,length
allsides,allsides_abortion_r_4,oracle,216.0,length
allsides,allsides_abortion_r_5,oracle,,length
allsides,allsides_coronavirus_c_1,oracle,,length
allsides,allsides_coronavirus_c_2,oracle,,length
allsides,allsides_coronavirus_c_3,oracle,,length
allsides,allsides_coronavirus_c_4,oracle,,length
allsides,allsides_coronavirus_c_5,oracle,182.0,length
allsides,allsides_coronavirus_l_1,oracle,,length
allsides,allsides_coronavirus_l_2,oracle,,length
allsides,allsides_coronavirus_l_3,oracle,,length
allsides,allsides_coronavirus_l_4,oracle,,length
allsides,allsides_coronavirus_l_5,oracle,,length
allsides,allsides_coronavirus_r_1,oracle,,length
allsides,allsides_coronavirus_r_2,oracle,,length
allsides,allsides_coronavirus_r_3,oracle,,length
allsides,allsides_coronavirus_r_4,oracle,,length
allsides,allsides_coronavirus_r_5,oracle,,length
allsides,allsides_elections_c_1,oracle,,length
allsides,allsides_elections_c_2,oracle,,length
allsides,allsides_elections_c_3,oracle,,length
allsides,allsides_elections_c_4,oracle,,length
allsides,allsides_elections_c_5,oracle,172.0,length
allsides,allsides_elections_l_1,oracle,,length
allsides,allsides_elections_l_2,oracle,188.0,length
allsides,allsides_elections_l_3,oracle,,length
allsides,allsides_elections_l_4,oracle,127.0,length
allsides,allsides_elections_l_5,oracle,,length
allsides,allsides_elections_r_1,oracle,,length
allsides,allsides_elections_r_2,oracle,120.0,length
allsides,allsides_elections_r_3,oracle,,length
allsides,allsides_elections_r_4,oracle,,length
allsides,allsides_elections_r_5,oracle,,length
allsides,allsides_gun_control_and_gun_rights_c_1,oracle,119.0,length
allsides,allsides_gun_control_and_gun_rights_c_2,oracle,,length
allsides,allsides_gun_control_and_gun_rights_c_3,oracle,,length
allsides,allsides_gun_control_and_gun_rights_c_4,oracle,,length
allsides,allsides_gun_control_and_gun_rights_c_5,oracle,,length
allsides,allsides_gun_control_and_gun_rights_l_1,oracle,63.0,length
allsides,allsides_gun_control_and_gun_rights_l_2,oracle,,length
allsides,allsides_gun_control_and_gun_rights_l_3,oracle,,length
allsides,allsides_gun_control_and_gun_rights_l_4,oracle,128.0,length
allsides,allsides_gun_control_and_gun_rights_l_5,oracle,,length
allsides,allsides_gun_control_and_gun_rights_r_1,oracle,,length
allsides,allsides_gun_control_and_gun_rights_r_2,oracle,,length
