dataset,article,strategy,classification,refusal_subtype,char_len
allsides,allsides_white_house_c_5,cot_fewshot_mft,ok,,1006
allsides,allsides_white_house_c_5,cot_fewshot,ok,,1157
allsides,allsides_white_house_c_5,cot,ok,,979
allsides,allsides_white_house_c_5,oracle,ok,,1039
allsides,allsides_white_house_c_5,simple_fewshot_mft,ok,,988
allsides,allsides_white_house_c_5,simple_fewshot,ok,,915
allsides,allsides_white_house_c_5,simple,ok,,932
allsides,allsides_white_house_c_5,vanilla,ok,,879
allsides,allsides_white_house_l_1,cot_fewshot_mft,ok,,1291
allsides,allsides_white_house_l_1,cot_fewshot,ok,,1221
allsides,allsides_white_house_l_1,cot,ok,,1148
allsides,allsides_white_house_l_1,oracle,ok,,1013
allsides,allsides_white_house_l_1,simple_fewshot_mft,ok,,1075
allsides,allsides_white_house_l_1,simple_fewshot,ok,,1025
allsides,allsides_white_house_l_1,simple,ok,,1023
allsides,allsides_white_house_l_1,vanilla,ok,,998
allsides,allsides_white_house_l_2,cot_fewshot_mft,ok,,1629
allsides,allsides_white_house_l_2,cot_fewshot,ok,,1243
allsides,allsides_white_house_l_2,cot,ok,,1067
allsides,allsides_white_house_l_2,oracle,ok,,1022
allsides,allsides_white_house_l_2,simple_fewshot_mft,ok,,909
allsides,allsides_white_house_l_2,simple_fewshot,ok,,955
allsides,allsides_white_house_l_2,simple,ok,,982
allsides,allsides_white_house_l_2,vanilla,ok,,959
allsides,allsides_white_house_l_3,cot_fewshot_mft,ok,,1263
allsides,allsides_white_house_l_3,cot_fewshot,ok,,1078
allsides,allsides_white_house_l_3,cot,ok,,1049
allsides,allsides_white_house_l_3,oracle,ok,,1041
allsides,allsides_white_house_l_3,simple_fewshot_mft,ok,,1102
allsides,allsides_white_house_l_3,simple_fewshot,ok,,1049
allsides,allsides_white_house_l_3,simple,ok,,927
allsides,allsides_white_house_l_3,vanilla,ok,,858
allsides,allsides_white_house_l_4,cot_fewshot_mft,ok,,1276
allsides,allsides_white_house_l_4,cot_fewshot,ok,,1267
allsides,allsides_white_house_l_4,cot,ok,,1128
allsides,allsides_white_house_l_4,oracle,ok,,1069
allsides,allsides_white_house_l_4,simple_fewshot_mft,ok,,1043
allsides,allsides_white_house_l_4,simple_fewshot,ok,,868
allsides,allsides_white_house_l_4,simple,ok,,897
allsides,allsides_white_house_l_4,vanilla,ok,,798
allsides,allsides_white_house_l_5,cot_fewshot_mft,ok,,1195
allsides,allsides_white_house_l_5,cot_fewshot,ok,,981
allsides,allsides_white_house_l_5,cot,ok,,1061
allsides,allsides_white_house_l_5,oracle,ok,,1082
allsides,allsides_white_house_l_5,simple_fewshot_mft,ok,,1160
allsides,allsides_white_house_l_5,simple_fewshot,ok,,1081
allsides,allsides_white_house_l_5,simple,ok,,1169
allsides,allsides_white_house_l_5,vanilla,ok,,802
allsides,allsides_white_house_r_1,cot_fewshot_mft,ok,,1083
allsides,allsides_white_house_r_1,cot_fewshot,ok,,1042
allsides,allsides_white_house_r_1,cot,ok,,1346
allsides,allsides_white_house_r_1,oracle,ok,,1081
allsides,allsides_white_house_r_1,simple_fewshot_mft,ok,,1049
allsides,allsides_white_house_r_1,simple_fewshot,ok,,970
allsides,allsides_white_house_r_1,simple,ok,,1036
allsides,allsides_white_house_r_1,vanilla,ok,,927
allsides,allsides_white_house_r_2,cot_fewshot_mft,ok,,1323
allsides,allsides_white_house_r_2,cot_fewshot,ok,,1301
allsides,allsides_white_house_r_2,cot,ok,,1056
allsides,allsides_white_house_r_2,oracle,ok,,967
allsides,allsides_white_house_r_2,simple_fewshot_mft,ok,,982
allsides,allsides_white_house_r_2,simple_fewshot,ok,,1045
allsides,allsides_white_house_r_2,simple,ok,,956
allsides,allsides_white_house_r_2,vanilla,ok,,905
allsides,allsides_white_house_r_3,cot_fewshot_mft,ok,,996
allsides,allsides_white_house_r_3,cot_fewshot,ok,,1071
allsides,allsides_white_house_r_3,cot,ok,,1010
allsides,allsides_white_house_r_3,oracle,ok,,954
allsides,allsides_white_house_r_3,simple_fewshot_mft,ok,,1123
allsides,allsides_white_house_r_3,simple_fewshot,ok,,945
allsides,allsides_white_house_r_3,simple,ok,,898
allsides,allsides_white_house_r_3,vanilla,ok,,945
allsides,allsides_white_house_r_4,cot_fewshot_mft,ok,,1211
allsides,allsides_white_house_r_4,cot_fewshot,ok,,1015
allsides,allsides_white_house_r_4,cot,ok,,1100
allsides,allsides_white_house_r_4,oracle,ok,,975
allsides,allsides_white_house_r_4,simple_fewshot_mft,ok,,1025
allsides,allsides_white_house_r_4,simple_fewshot,ok,,936
allsides,allsides_white_house_r_4,simple,ok,,805
allsides,allsides_white_house_r_4,vanilla,ok,,760
allsides,allsides_white_house_r_5,cot_fewshot_mft,ok,,1365
allsides,allsides_white_house_r_5,cot_fewshot,ok,,1261
allsides,allsides_white_house_r_5,cot,ok,,1237
allsides,allsides_white_house_r_5,oracle,ok,,1057
allsides,allsides_white_house_r_5,simple_fewshot_mft,ok,,1037
allsides,allsides_white_house_r_5,simple_fewshot,ok,,914
allsides,allsides_white_house_r_5,simple,ok,,986
allsides,allsides_white_house_r_5,vanilla,ok,,853
basil,basil_0_hpo,cot_fewshot_mft,ok,,1112
basil,basil_0_hpo,cot_fewshot,ok,,1220
basil,basil_0_hpo,cot,ok,,996
basil,basil_0_hpo,oracle,ok,,955
basil,basil_0_hpo,simple_fewshot_mft,ok,,1038
basil,basil_0_hpo,simple_fewshot,ok,,896
basil,basil_0_hpo,simple,ok,,797
basil,basil_0_hpo,vanilla,ok,,900
basil,basil_15_fox,cot_fewshot_mft,ok,,914
basil,basil_15_fox,cot,ok,,840
basil,basil_15_fox,oracle,ok,,914
basil,basil_15_fox,simple_fewshot_mft,ok,,1005
basil,basil_15_fox,simple_fewshot,ok,,944
basil,basil_17_hpo,cot_fewshot_mft,ok,,1016
basil,basil_17_hpo,cot_fewshot,ok,,1001
basil,basil_17_hpo,cot,ok,,937
basil,basil_17_hpo,oracle,ok,,929
basil,basil_17_hpo,simple_fewshot_mft,ok,,960
basil,basil_17_hpo,simple_fewshot,ok,,924
basil,basil_17_hpo,simple,ok,,991
basil,basil_17_hpo,vanilla,ok,,834
basil,basil_17_nyt,cot_fewshot_mft,ok,,1146
basil,basil_17_nyt,cot_fewshot,ok,,1001
basil,basil_17_nyt,cot,ok,,927
basil,basil_17_nyt,oracle,ok,,972
basil,basil_17_nyt,simple_fewshot_mft,ok,,1021
basil,basil_17_nyt,simple_fewshot,ok,,964
basil,basil_17_nyt,simple,ok,,1003
basil,basil_17_nyt,vanilla,ok,,901
basil,basil_18_fox,cot_fewshot_mft,ok,,894
basil,basil_18_fox,cot_fewshot,ok,,947
basil,basil_18_fox,cot,ok,,835
basil,basil_18_fox,oracle,ok,,870
basil,basil_18_fox,simple_fewshot_mft,ok,,1009
basil,basil_18_fox,simple_fewshot,ok,,890
basil,basil_18_fox,simple,ok,,859
basil,basil_18_fox,vanilla,ok,,842
basil,basil_22_hpo,cot_fewshot_mft,ok,,1142
basil,basil_22_hpo,cot_fewshot,ok,,1202
basil,basil_22_hpo,cot,ok,,1090
basil,basil_22_hpo,oracle,ok,,1012
basil,basil_22_hpo,simple_fewshot_mft,ok,,1251
basil,basil_22_hpo,simple_fewshot,ok,,1035
basil,basil_22_hpo,simple,ok,,1027
basil,basil_22_hpo,vanilla,ok,,1023
basil,basil_27_fox,cot_fewshot_mft,ok,,1023
basil,basil_27_fox,cot_fewshot,ok,,1058
basil,basil_27_fox,cot,ok,,1037
basil,basil_27_fox,oracle,ok,,960
basil,basil_27_fox,simple_fewshot_mft,ok,,998
basil,basil_27_fox,simple_fewshot,ok,,934
basil,basil_27_fox,simple,ok,,923
basil,basil_27_fox,vanilla,ok,,903
basil,basil_27_nyt,cot_fewshot_mft,ok,,975
basil,basil_27_nyt,cot_fewshot,ok,,944
basil,basil_27_nyt,cot,ok,,935
basil,basil_27_nyt,oracle,ok,,906
basil,basil_27_nyt,simple_fewshot_mft,ok,,1142
basil,basil_27_nyt,simple_fewshot,format_miss,,914
basil,basil_27_nyt,simple,ok,,896
basil,basil_27_nyt,vanilla,ok,,740
basil,basil_28_hpo,cot_fewshot_mft,ok,,1079
basil,basil_28_hpo,cot_fewshot,ok,,1009
basil,basil_28_hpo,cot,ok,,909
basil,basil_28_hpo,oracle,ok,,922
basil,basil_28_hpo,simple_fewshot_mft,ok,,1168
basil,basil_28_hpo,simple_fewshot,ok,,864
basil,basil_28_hpo,simple,ok,,980
basil,basil_28_hpo,vanilla,ok,,920
basil,basil_34_hpo,cot_fewshot_mft,ok,,1425
basil,basil_34_hpo,cot_fewshot,ok,,1081
basil,basil_34_hpo,cot,ok,,1083
basil,basil_34_hpo,oracle,ok,,1212
basil,basil_34_hpo,simple_fewshot_mft,ok,,1008
basil,basil_34_hpo,simple_fewshot,ok,,962
basil,basil_34_hpo,simple,ok,,971
basil,basil_34_hpo,vanilla,ok,,849
basil,basil_38_fox,cot_fewshot_mft,ok,,993
basil,basil_38_fox,cot_fewshot,ok,,963
basil,basil_38_fox,cot,ok,,1124
basil,basil_38_fox,oracle,ok,,995
basil,basil_38_fox,simple_fewshot_mft,ok,,1074
basil,basil_38_fox,simple_fewshot,ok,,916
basil,basil_38_fox,simple,ok,,962
basil,basil_38_fox,vanilla,ok,,1010
basil,basil_38_nyt,cot_fewshot_mft,ok,,1168
basil,basil_38_nyt,cot_fewshot,ok,,1007
basil,basil_38_nyt,cot,ok,,1037
basil,basil_38_nyt,oracle,ok,,1112
basil,basil_38_nyt,simple_fewshot_mft,ok,,1087
basil,basil_38_nyt,simple_fewshot,ok,,1110
basil,basil_38_nyt,simple,ok,,991
basil,basil_38_nyt,vanilla,ok,,1010
basil,basil_42_hpo,cot_fewshot_mft,ok,,875
basil,basil_42_hpo,cot_fewshot,ok,,927
basil,basil_42_hpo,cot,ok,,957
basil,basil_42_hpo,oracle,ok,,1036
basil,basil_42_hpo,simple_fewshot_mft,ok,,1096
basil,basil_42_hpo,simple_fewshot,ok,,975
basil,basil_42_hpo,simple,ok,,844
basil,basil_42_hpo,vanilla,ok,,790
basil,basil_43_fox,cot_fewshot_mft,ok,,898
basil,basil_43_fox,cot_fewshot,ok,,904
basil,basil_43_fox,cot,ok,,912
basil,basil_43_fox,oracle,ok,,1031
basil,basil_43_fox,simple_fewshot_mft,ok,,1094
basil,basil_43_fox,simple_fewshot,ok,,888
basil,basil_43_fox,simple,ok,,1009
basil,basil_43_fox,vanilla,ok,,902
basil,basil_43_nyt,cot_fewshot_mft,ok,,914
basil,basil_43_nyt,cot_fewshot,ok,,943
basil,basil_43_nyt,cot,ok,,916
basil,basil_43_nyt,oracle,ok,,914
basil,basil_43_nyt,simple_fewshot_mft,ok,,902
basil,basil_43_nyt,simple_fewshot,ok,,907
basil,basil_43_nyt,simple,ok,,929
basil,basil_43_nyt,vanilla,ok,,921
basil,basil_48_nyt,cot_fewshot_mft,ok,,980
basil,basil_48_nyt,cot_fewshot,ok,,944
basil,basil_48_nyt,cot,ok,,1115
basil,basil_48_nyt,oracle,ok,,990
basil,basil_48_nyt,simple_fewshot_mft,ok,,1030
basil,basil_48_nyt,simple_fewshot,ok,,1049
basil,basil_48_nyt,simple,ok,,1131
basil,basil_48_nyt,vanilla,ok,,936
basil,basil_49_hpo,cot_fewshot_mft,ok,,1182
basil,basil_49_hpo,cot_fewshot,ok,,1212
basil,basil_49_hpo,cot,ok,,910
basil,basil_49_hpo,oracle,ok,,975
basil,basil_49_hpo,simple_fewshot_mft,ok,,903
basil,basil_49_hpo,simple_fewshot,ok,,871
basil,basil_49_hpo,simple,ok,,872
basil,basil_49_hpo,vanilla,ok,,820
basil,basil_4_hpo,cot_fewshot_mft,ok,,921
basil,basil_4_hpo,cot_fewshot,ok,,884
basil,basil_4_hpo,cot,ok,,856
basil,basil_4_hpo,oracle,ok,,974
basil,basil_4_hpo,simple_fewshot_mft,ok,,963
basil,basil_4_hpo,simple_fewshot,ok,,1000
basil,basil_4_hpo,simple,ok,,767
basil,basil_4_hpo,vanilla,ok,,836
basil,basil_56_fox,cot_fewshot_mft,ok,,1138
basil,basil_56_fox,cot_fewshot,ok,,911
basil,basil_56_fox,cot,ok,,975
basil,basil_56_fox,oracle,ok,,1099
basil,basil_56_fox,simple_fewshot_mft,ok,,963
basil,basil_56_fox,simple_fewshot,ok,,858
basil,basil_56_fox,simple,ok,,972
basil,basil_56_fox,vanilla,ok,,893
basil,basil_56_nyt,cot_fewshot_mft,ok,,1066
basil,basil_56_nyt,cot_fewshot,ok,,1004
basil,basil_56_nyt,cot,ok,,1135
basil,basil_56_nyt,oracle,ok,,844
basil,basil_56_nyt,simple_fewshot_mft,ok,,1004
basil,basil_56_nyt,simple_fewshot,ok,,1022
basil,basil_56_nyt,simple,ok,,895
basil,basil_56_nyt,vanilla,ok,,915
basil,basil_64_nyt,cot_fewshot_mft,ok,,937
basil,basil_64_nyt,cot_fewshot,ok,,968
basil,basil_64_nyt,cot,ok,,900
basil,basil_64_nyt,oracle,ok,,821
basil,basil_64_nyt,simple_fewshot_mft,ok,,858
basil,basil_64_nyt,simple_fewshot,ok,,949
basil,basil_64_nyt,simple,ok,,1114
basil,basil_64_nyt,vanilla,ok,,874
basil,basil_67_nyt,cot_fewshot_mft,ok,,870
basil,basil_67_nyt,cot_fewshot,ok,,866
basil,basil_67_nyt,cot,ok,,886
basil,basil_67_nyt,oracle,ok,,891
basil,basil_67_nyt,simple_fewshot_mft,ok,,1005
basil,basil_67_nyt,simple_fewshot,ok,,971
basil,basil_67_nyt,simple,ok,,846
basil,basil_67_nyt,vanilla,ok,,758
basil,basil_72_hpo,cot_fewshot_mft,ok,,1022
basil,basil_72_hpo,cot_fewshot,ok,,1066
basil,basil_72_hpo,cot,ok,,997
basil,basil_72_hpo,oracle,ok,,1053
basil,basil_72_hpo,simple_fewshot_mft,ok,,1051
basil,basil_72_hpo,simple_fewshot,ok,,921
basil,basil_72_hpo,simple,ok,,1040
basil,basil_72_hpo,vanilla,ok,,932
basil,basil_76_nyt,cot_fewshot_mft,ok,,1002
basil,basil_76_nyt,cot_fewshot,ok,,942
basil,basil_76_nyt,cot,ok,,1110
basil,basil_76_nyt,oracle,ok,,1080
basil,basil_76_nyt,simple_fewshot_mft,ok,,995
basil,basil_76_nyt,simple_fewshot,ok,,1023
basil,basil_76_nyt,simple,ok,,910
basil,basil_76_nyt,vanilla,ok,,963
basil,basil_80_hpo,cot_fewshot_mft,ok,,1043
basil,basil_80_hpo,cot_fewshot,ok,,969
basil,basil_80_hpo,cot,ok,,1013
basil,basil_80_hpo,oracle,ok,,957
basil,basil_80_hpo,simple_fewshot_mft,ok,,999
basil,basil_80_hpo,simple_fewshot,ok,,997
basil,basil_80_hpo,simple,ok,,1025
basil,basil_80_hpo,vanilla,ok,,900
basil,basil_85_fox,cot_fewshot_mft,ok,,1002
basil,basil_85_fox,cot_fewshot,ok,,999
basil,basil_85_fox,cot,ok,,832
basil,basil_85_fox,oracle,ok,,1023
basil,basil_85_fox,simple_fewshot_mft,ok,,1009
basil,basil_85_fox,simple_fewshot,ok,,1024
basil,basil_85_fox,simple,ok,,905
basil,basil_85_fox,vanilla,ok,,902
basil,basil_88_fox,cot_fewshot_mft,ok,,1127
basil,basil_88_fox,cot_fewshot,ok,,942
basil,basil_88_fox,cot,ok,,911
basil,basil_88_fox,oracle,ok,,1053
basil,basil_88_fox,simple_fewshot_mft,ok,,926
basil,basil_88_fox,simple_fewshot,ok,,956
basil,basil_88_fox,simple,ok,,905
basil,basil_88_fox,vanilla,ok,,866
basil,basil_89_nyt,cot_fewshot_mft,ok,,1738
basil,basil_89_nyt,cot_fewshot,ok,,1022
basil,basil_89_nyt,cot,ok,,1143
basil,basil_89_nyt,oracle,ok,,1137
basil,basil_89_nyt,simple_fewshot_mft,ok,,1023
basil,basil_89_nyt,simple_fewshot,ok,,889
basil,basil_89_nyt,simple,ok,,948
basil,basil_89_nyt,vanilla,ok,,901
basil,basil_8_fox,cot_fewshot_mft,ok,,1043
basil,basil_8_fox,cot_fewshot,ok,,1120
basil,basil_8_fox,cot,ok,,1125
basil,basil_8_fox,oracle,ok,,953
basil,basil_8_fox,simple_fewshot_mft,ok,,1145
basil,basil_8_fox,simple_fewshot,ok,,1040
basil,basil_8_fox,simple,ok,,953
basil,basil_8_fox,vanilla,ok,,887
basil,basil_8_nyt,cot_fewshot_mft,ok,,1206
basil,basil_8_nyt,cot_fewshot,ok,,886
basil,basil_8_nyt,cot,ok,,1011
basil,basil_8_nyt,oracle,ok,,1035
basil,basil_8_nyt,simple_fewshot_mft,ok,,1158
basil,basil_8_nyt,simple_fewshot,ok,,966
basil,basil_8_nyt,simple,ok,,1064
basil,basil_8_nyt,vanilla,ok,,872
basil,basil_90_fox,cot_fewshot_mft,ok,,1006
basil,basil_90_fox,cot_fewshot,ok,,948
basil,basil_90_fox,cot,ok,,906
basil,basil_90_fox,oracle,ok,,1068
basil,basil_90_fox,simple_fewshot_mft,ok,,1093
basil,basil_90_fox,simple_fewshot,ok,,1012
basil,basil_90_fox,simple,ok,,915
basil,basil_90_fox,vanilla,ok,,865
basil,basil_90_hpo,cot_fewshot_mft,ok,,971
basil,basil_90_hpo,cot_fewshot,ok,,910
basil,basil_90_hpo,cot,ok,,876
basil,basil_90_hpo,oracle,ok,,927
basil,basil_90_hpo,simple_fewshot_mft,ok,,1023
basil,basil_90_hpo,simple_fewshot,ok,,846
basil,basil_90_hpo,simple,ok,,930
basil,basil_90_hpo,vanilla,ok,,804
basil,basil_92_nyt,cot_fewshot_mft,ok,,1004
basil,basil_92_nyt,cot_fewshot,ok,,1038
basil,basil_92_nyt,cot,ok,,1136
basil,basil_92_nyt,oracle,ok,,1171
basil,basil_92_nyt,simple_fewshot_mft,ok,,1501
basil,basil_92_nyt,simple_fewshot,ok,,1089
basil,basil_92_nyt,simple,ok,,898
basil,basil_92_nyt,vanilla,ok,,862
basil,basil_99_hpo,cot_fewshot_mft,ok,,1259
basil,basil_99_hpo,cot_fewshot,ok,,1095
basil,basil_99_hpo,cot,ok,,973
basil,basil_99_hpo,oracle,ok,,972
basil,basil_99_hpo,simple_fewshot_mft,ok,,1202
basil,basil_99_hpo,simple_fewshot,ok,,1056
basil,basil_99_hpo,simple,ok,,884
basil,basil_99_hpo,vanilla,ok,,941
