dataset,article,strategy,classification,refusal_subtype,char_len
allsides,allsides_white_house_c_2,cot_fewshot,ok,,1343
allsides,allsides_white_house_c_2,cot,ok,,1194
allsides,allsides_white_house_c_2,oracle,ok,,1187
allsides,allsides_white_house_c_2,simple_fewshot_mft,ok,,1222
allsides,allsides_white_house_c_2,simple_fewshot,ok,,1170
allsides,allsides_white_house_c_2,simple,ok,,1084
allsides,allsides_white_house_c_2,vanilla,ok,,925
allsides,allsides_white_house_c_3,cot_fewshot_mft,ok,,1794
allsides,allsides_white_house_c_3,cot_fewshot,ok,,1262
allsides,allsides_white_house_c_3,cot,ok,,1288
allsides,allsides_white_house_c_3,oracle,ok,,1129
allsides,allsides_white_house_c_3,simple_fewshot_mft,ok,,1244
allsides,allsides_white_house_c_3,simple_fewshot,ok,,1168
allsides,allsides_white_house_c_3,simple,ok,,1184
allsides,allsides_white_house_c_3,vanilla,ok,,1012
allsides,allsides_white_house_c_4,cot_fewshot_mft,ok,,1629
allsides,allsides_white_house_c_4,cot_fewshot,ok,,1188
allsides,allsides_white_house_c_4,cot,ok,,1175
allsides,allsides_white_house_c_4,oracle,ok,,1126
allsides,allsides_white_house_c_4,simple_fewshot_mft,ok,,1118
allsides,allsides_white_house_c_4,simple_fewshot,ok,,1197
allsides,allsides_white_house_c_4,simple,ok,,1223
allsides,allsides_white_house_c_4,vanilla,ok,,1059
allsides,allsides_white_house_c_5,cot_fewshot_mft,ok,,1488
allsides,allsides_white_house_c_5,cot_fewshot,ok,,896
allsides,allsides_white_house_c_5,cot,ok,,983
allsides,allsides_white_house_c_5,oracle,ok,,1184
allsides,allsides_white_house_c_5,simple_fewshot_mft,ok,,1295
allsides,allsides_white_house_c_5,simple_fewshot,ok,,1343
allsides,allsides_white_house_c_5,simple,ok,,1159
allsides,allsides_white_house_c_5,vanilla,ok,,1183
allsides,allsides_white_house_l_1,cot_fewshot_mft,ok,,1739
allsides,allsides_white_house_l_1,cot_fewshot,ok,,1297
allsides,allsides_white_house_l_1,cot,ok,,1318
allsides,allsides_white_house_l_1,oracle,ok,,1355
allsides,allsides_white_house_l_1,simple_fewshot_mft,ok,,1151
allsides,allsides_white_house_l_1,simple_fewshot,ok,,1086
allsides,allsides_white_house_l_1,simple,ok,,1125
allsides,allsides_white_house_l_1,vanilla,ok,,1077
allsides,allsides_white_house_l_2,cot_fewshot_mft,format_miss,,24656
allsides,allsides_white_house_l_2,cot_fewshot,ok,,1702
allsides,allsides_white_house_l_2,cot,ok,,1364
allsides,allsides_white_house_l_2,oracle,ok,,1397
allsides,allsides_white_house_l_2,simple_fewshot_mft,ok,,991
allsides,allsides_white_house_l_2,simple_fewshot,ok,,1071
allsides,allsides_white_house_l_2,simple,ok,,1254
allsides,allsides_white_house_l_2,vanilla,format_miss,,512
allsides,allsides_white_house_l_3,cot_fewshot_mft,ok,,1440
allsides,allsides_white_house_l_3,cot_fewshot,ok,,898
allsides,allsides_white_house_l_3,cot,ok,,1305
allsides,allsides_white_house_l_3,oracle,ok,,1182
allsides,allsides_white_house_l_3,simple_fewshot_mft,ok,,1150
allsides,allsides_white_house_l_3,simple_fewshot,ok,,1137
allsides,allsides_white_house_l_3,simple,ok,,1145
allsides,allsides_white_house_l_3,vanilla,ok,,1205
allsides,allsides_white_house_l_4,cot_fewshot_mft,ok,,1798
allsides,allsides_white_house_l_4,cot_fewshot,ok,,1811
allsides,allsides_white_house_l_4,cot,ok,,1545
allsides,allsides_white_house_l_4,oracle,ok,,1128
allsides,allsides_white_house_l_4,simple_fewshot_mft,ok,,1093
allsides,allsides_white_house_l_4,simple_fewshot,ok,,1065
allsides,allsides_white_house_l_4,simple,ok,,1011
allsides,allsides_white_house_l_4,vanilla,ok,,896
allsides,allsides_white_house_l_5,cot_fewshot_mft,refusal,moderation,67
allsides,allsides_white_house_l_5,cot_fewshot,refusal,moderation,67
allsides,allsides_white_house_l_5,cot,ok,,1029
allsides,allsides_white_house_l_5,oracle,ok,,1227
allsides,allsides_white_house_l_5,simple_fewshot_mft,refusal,moderation,67
allsides,allsides_white_house_l_5,simple_fewshot,refusal,moderation,67
allsides,allsides_white_house_l_5,simple,ok,,1146
allsides,allsides_white_house_l_5,vanilla,ok,,973
allsides,allsides_white_house_r_1,cot_fewshot_mft,ok,,1466
allsides,allsides_white_house_r_1,cot_fewshot,ok,,1578
allsides,allsides_white_house_r_1,cot,ok,,1597
allsides,allsides_white_house_r_1,oracle,ok,,1620
allsides,allsides_white_house_r_1,simple_fewshot_mft,ok,,1269
allsides,allsides_white_house_r_1,simple_fewshot,ok,,1153
allsides,allsides_white_house_r_1,simple,ok,,1401
allsides,allsides_white_house_r_1,vanilla,ok,,1222
allsides,allsides_white_house_r_2,cot_fewshot_mft,ok,,1589
allsides,allsides_white_house_r_2,cot_fewshot,ok,,1428
allsides,allsides_white_house_r_2,cot,ok,,1229
allsides,allsides_white_house_r_2,oracle,ok,,1275
allsides,allsides_white_house_r_2,simple_fewshot_mft,ok,,1243
allsides,allsides_white_house_r_2,simple_fewshot,ok,,1195
allsides,allsides_white_house_r_2,simple,ok,,1224
allsides,allsides_white_house_r_2,vanilla,ok,,1088
allsides,allsides_white_house_r_3,cot_fewshot_mft,ok,,1023
allsides,allsides_white_house_r_3,cot_fewshot,ok,,977
allsides,allsides_white_house_r_3,cot,ok,,1024
allsides,allsides_white_house_r_3,oracle,ok,,1041
allsides,allsides_white_house_r_3,simple_fewshot_mft,ok,,1147
allsides,allsides_white_house_r_3,simple_fewshot,ok,,1177
allsides,allsides_white_house_r_3,simple,ok,,1067
allsides,allsides_white_house_r_3,vanilla,ok,,983
allsides,allsides_white_house_r_4,cot_fewshot_mft,ok,,1437
allsides,allsides_white_house_r_4,cot_fewshot,ok,,1321
allsides,allsides_white_house_r_4,cot,ok,,1028
allsides,allsides_white_house_r_4,oracle,ok,,1170
allsides,allsides_white_house_r_4,simple_fewshot_mft,ok,,1030
allsides,allsides_white_house_r_4,simple_fewshot,ok,,868
allsides,allsides_white_house_r_4,simple,ok,,994
allsides,allsides_white_house_r_4,vanilla,ok,,820
allsides,allsides_white_house_r_5,cot_fewshot_mft,ok,,18104
allsides,allsides_white_house_r_5,cot_fewshot,no_summary,,30755
allsides,allsides_white_house_r_5,cot,ok,,1440
allsides,allsides_white_house_r_5,oracle,ok,,1234
allsides,allsides_white_house_r_5,simple_fewshot_mft,ok,,964
allsides,allsides_white_house_r_5,simple_fewshot,ok,,1017
allsides,allsides_white_house_r_5,simple,ok,,1115
allsides,allsides_white_house_r_5,vanilla,ok,,897
basil,basil_0_fox,cot_fewshot_mft,ok,,1023
basil,basil_0_fox,cot_fewshot,ok,,1163
basil,basil_0_fox,cot,ok,,1112
basil,basil_0_fox,oracle,ok,,830
basil,basil_0_fox,simple_fewshot_mft,ok,,958
basil,basil_0_fox,simple_fewshot,ok,,1062
basil,basil_0_fox,simple,ok,,1026
basil,basil_0_fox,vanilla,ok,,1001
basil,basil_0_hpo,cot_fewshot_mft,ok,,1139
basil,basil_0_hpo,cot_fewshot,ok,,1387
basil,basil_0_hpo,cot,ok,,1126
basil,basil_0_hpo,oracle,ok,,963
basil,basil_0_hpo,simple_fewshot_mft,ok,,999
basil,basil_0_hpo,simple_fewshot,ok,,1071
basil,basil_0_hpo,simple,ok,,1028
basil,basil_0_hpo,vanilla,ok,,907
basil,basil_0_nyt,cot_fewshot_mft,ok,,1330
basil,basil_0_nyt,cot_fewshot,ok,,1292
basil,basil_0_nyt,cot,ok,,1255
basil,basil_0_nyt,oracle,ok,,937
basil,basil_0_nyt,simple_fewshot_mft,ok,,1213
basil,basil_0_nyt,simple_fewshot,ok,,1129
basil,basil_0_nyt,simple,ok,,1028
basil,basil_0_nyt,vanilla,ok,,894
basil,basil_10_fox,cot_fewshot_mft,ok,,1429
basil,basil_10_fox,cot_fewshot,ok,,1460
basil,basil_10_fox,cot,ok,,1162
basil,basil_10_fox,oracle,ok,,1264
basil,basil_10_fox,simple_fewshot_mft,ok,,1219
basil,basil_10_fox,simple_fewshot,ok,,1334
basil,basil_10_fox,simple,ok,,1217
basil,basil_10_fox,vanilla,ok,,1275
basil,basil_10_hpo,cot_fewshot_mft,ok,,1314
basil,basil_10_hpo,cot_fewshot,ok,,1157
basil,basil_10_hpo,cot,ok,,1422
basil,basil_10_hpo,oracle,ok,,995
basil,basil_10_hpo,simple_fewshot_mft,ok,,1167
basil,basil_10_hpo,simple_fewshot,ok,,1074
basil,basil_10_hpo,simple,ok,,1049
basil,basil_10_hpo,vanilla,ok,,998
basil,basil_10_nyt,cot_fewshot_mft,ok,,1200
basil,basil_10_nyt,cot_fewshot,ok,,1128
basil,basil_10_nyt,cot,ok,,1574
basil,basil_10_nyt,oracle,ok,,1307
basil,basil_10_nyt,simple_fewshot_mft,ok,,1178
basil,basil_10_nyt,simple_fewshot,ok,,1188
basil,basil_10_nyt,simple,ok,,1354
basil,basil_10_nyt,vanilla,ok,,1062
basil,basil_15_fox,cot_fewshot_mft,ok,,926
basil,basil_15_fox,cot_fewshot,ok,,861
basil,basil_15_fox,cot,ok,,937
basil,basil_15_fox,oracle,ok,,749
basil,basil_15_fox,simple_fewshot_mft,ok,,895
basil,basil_15_fox,simple_fewshot,ok,,1074
basil,basil_15_fox,simple,ok,,1079
basil,basil_15_fox,vanilla,ok,,940
basil,basil_15_hpo,cot_fewshot_mft,ok,,859
basil,basil_15_hpo,cot_fewshot,ok,,802
basil,basil_15_hpo,cot,ok,,955
basil,basil_15_hpo,oracle,ok,,862
basil,basil_15_hpo,simple_fewshot_mft,ok,,1007
basil,basil_15_hpo,simple_fewshot,ok,,885
basil,basil_15_hpo,simple,ok,,879
basil,basil_15_hpo,vanilla,ok,,774
basil,basil_15_nyt,cot_fewshot_mft,ok,,874
basil,basil_15_nyt,cot_fewshot,ok,,904
basil,basil_15_nyt,cot,ok,,940
basil,basil_15_nyt,oracle,ok,,964
basil,basil_15_nyt,simple_fewshot_mft,ok,,999
basil,basil_15_nyt,simple_fewshot,ok,,969
basil,basil_15_nyt,simple,ok,,847
basil,basil_15_nyt,vanilla,ok,,679
basil,basil_17_fox,cot_fewshot_mft,ok,,1223
basil,basil_17_fox,cot_fewshot,ok,,1061
basil,basil_17_fox,cot,ok,,1221
basil,basil_17_fox,oracle,ok,,974
basil,basil_17_fox,simple_fewshot_mft,ok,,1204
basil,basil_17_fox,simple_fewshot,ok,,1060
basil,basil_17_fox,simple,ok,,1051
basil,basil_17_fox,vanilla,ok,,970
basil,basil_17_hpo,cot_fewshot_mft,ok,,1095
basil,basil_17_hpo,cot_fewshot,ok,,1145
basil,basil_17_hpo,cot,ok,,1163
basil,basil_17_hpo,oracle,ok,,951
basil,basil_17_hpo,simple_fewshot_mft,ok,,1055
basil,basil_17_hpo,simple_fewshot,ok,,1141
basil,basil_17_hpo,simple,ok,,1149
basil,basil_17_hpo,vanilla,ok,,943
basil,basil_17_nyt,cot_fewshot_mft,ok,,1333
basil,basil_17_nyt,cot_fewshot,ok,,1165
basil,basil_17_nyt,cot,ok,,1268
basil,basil_17_nyt,oracle,ok,,1165
basil,basil_17_nyt,simple_fewshot_mft,ok,,1188
basil,basil_17_nyt,simple_fewshot,ok,,1124
basil,basil_17_nyt,simple,ok,,1445
basil,basil_17_nyt,vanilla,ok,,1124
basil,basil_18_fox,cot_fewshot_mft,ok,,1243
basil,basil_18_fox,cot_fewshot,ok,,1024
basil,basil_18_fox,cot,ok,,1017
basil,basil_18_fox,oracle,ok,,684
basil,basil_18_fox,simple_fewshot_mft,ok,,1035
basil,basil_18_fox,simple_fewshot,ok,,1102
basil,basil_18_fox,simple,ok,,951
basil,basil_18_fox,vanilla,ok,,795
basil,basil_18_hpo,cot_fewshot_mft,ok,,1235
basil,basil_18_hpo,cot_fewshot,ok,,1136
basil,basil_18_hpo,cot,ok,,1096
basil,basil_18_hpo,oracle,ok,,990
basil,basil_18_hpo,simple_fewshot_mft,ok,,1060
basil,basil_18_hpo,simple_fewshot,ok,,912
basil,basil_18_hpo,simple,ok,,1023
basil,basil_18_hpo,vanilla,ok,,706
basil,basil_18_nyt,cot_fewshot_mft,ok,,1348
basil,basil_18_nyt,cot_fewshot,ok,,1036
basil,basil_18_nyt,cot,ok,,1229
basil,basil_18_nyt,oracle,ok,,910
basil,basil_18_nyt,simple_fewshot_mft,ok,,1179
basil,basil_18_nyt,simple_fewshot,ok,,1048
basil,basil_18_nyt,simple,ok,,789
basil,basil_18_nyt,vanilla,ok,,907
basil,basil_19_fox,cot_fewshot_mft,ok,,911
basil,basil_19_fox,cot_fewshot,ok,,937
basil,basil_19_fox,cot,ok,,869
basil,basil_19_fox,oracle,ok,,962
basil,basil_19_fox,simple_fewshot_mft,ok,,993
basil,basil_19_fox,simple_fewshot,ok,,1126
basil,basil_19_fox,simple,ok,,1026
basil,basil_19_fox,vanilla,ok,,879
basil,basil_19_hpo,cot_fewshot_mft,no_summary,,35036
basil,basil_19_hpo,cot_fewshot,ok,,964
basil,basil_19_hpo,cot,ok,,810
basil,basil_19_hpo,oracle,ok,,836
basil,basil_19_hpo,simple_fewshot_mft,ok,,968
basil,basil_19_hpo,simple_fewshot,ok,,906
basil,basil_19_hpo,simple,ok,,1015
basil,basil_19_hpo,vanilla,ok,,743
basil,basil_19_nyt,cot_fewshot_mft,ok,,997
basil,basil_19_nyt,cot_fewshot,ok,,885
basil,basil_19_nyt,cot,ok,,774
basil,basil_19_nyt,oracle,ok,,1082
basil,basil_19_nyt,simple_fewshot_mft,ok,,987
basil,basil_19_nyt,simple_fewshot,ok,,1055
basil,basil_19_nyt,simple,ok,,1124
basil,basil_19_nyt,vanilla,ok,,831
basil,basil_20_fox,cot_fewshot_mft,ok,,1084
basil,basil_20_fox,cot_fewshot,ok,,1107
basil,basil_20_fox,cot,ok,,1027
basil,basil_20_fox,oracle,ok,,1094
basil,basil_20_fox,simple_fewshot_mft,ok,,1173
basil,basil_20_fox,simple_fewshot,ok,,1164
basil,basil_20_fox,simple,ok,,1117
basil,basil_20_fox,vanilla,ok,,1078
basil,basil_20_hpo,cot_fewshot_mft,ok,,1088
basil,basil_20_hpo,cot_fewshot,ok,,1007
basil,basil_20_hpo,cot,ok,,1176
basil,basil_20_hpo,oracle,ok,,921
basil,basil_20_hpo,simple_fewshot_mft,ok,,1118
basil,basil_20_hpo,simple_fewshot,ok,,1089
basil,basil_20_hpo,simple,ok,,1224
basil,basil_20_hpo,vanilla,ok,,923
basil,basil_20_nyt,cot_fewshot_mft,ok,,1114
basil,basil_20_nyt,cot_fewshot,ok,,1270
basil,basil_20_nyt,cot,ok,,1297
basil,basil_20_nyt,oracle,ok,,1008
basil,basil_20_nyt,simple_fewshot_mft,ok,,1224
basil,basil_20_nyt,simple_fewshot,ok,,1277
basil,basil_20_nyt,simple,ok,,1185
basil,basil_20_nyt,vanilla,ok,,869
basil,basil_22_fox,cot_fewshot_mft,ok,,1331
basil,basil_22_fox,cot_fewshot,ok,,1329
basil,basil_22_fox,cot,ok,,1562
basil,basil_22_fox,oracle,ok,,1214
basil,basil_22_fox,simple_fewshot_mft,ok,,1310
basil,basil_22_fox,simple_fewshot,ok,,1063
basil,basil_22_fox,simple,ok,,1255
basil,basil_22_fox,vanilla,ok,,1078
basil,basil_22_hpo,cot_fewshot_mft,ok,,1447
basil,basil_22_hpo,cot_fewshot,ok,,1361
basil,basil_22_hpo,cot,ok,,1419
basil,basil_22_hpo,oracle,ok,,1081
basil,basil_22_hpo,simple_fewshot_mft,ok,,1153
basil,basil_22_hpo,simple_fewshot,ok,,1190
basil,basil_22_hpo,simple,ok,,1013
basil,basil_22_hpo,vanilla,ok,,917
basil,basil_22_nyt,cot_fewshot_mft,ok,,1803
basil,basil_22_nyt,cot_fewshot,ok,,1403
basil,basil_22_nyt,cot,ok,,1574
basil,basil_22_nyt,oracle,ok,,1297
basil,basil_22_nyt,simple_fewshot_mft,ok,,1084
basil,basil_22_nyt,simple_fewshot,ok,,1212
basil,basil_22_nyt,simple,ok,,1247
basil,basil_22_nyt,vanilla,ok,,1233
basil,basil_25_fox,cot_fewshot_mft,ok,,1376
basil,basil_25_fox,cot_fewshot,ok,,1121
basil,basil_25_fox,cot,ok,,1274
basil,basil_25_fox,oracle,ok,,1222
basil,basil_25_fox,simple_fewshot_mft,ok,,1082
basil,basil_25_fox,simple_fewshot,ok,,992
basil,basil_25_fox,simple,ok,,1231
basil,basil_25_fox,vanilla,ok,,1092
basil,basil_25_hpo,cot_fewshot_mft,ok,,1143
basil,basil_25_hpo,cot_fewshot,ok,,969
basil,basil_25_hpo,cot,ok,,1068
basil,basil_25_hpo,oracle,ok,,1204
basil,basil_25_hpo,simple_fewshot_mft,ok,,1169
basil,basil_25_hpo,simple_fewshot,ok,,1062
basil,basil_25_hpo,simple,ok,,984
basil,basil_25_hpo,vanilla,ok,,1061
basil,basil_25_nyt,cot_fewshot_mft,ok,,1196
basil,basil_25_nyt,cot_fewshot,ok,,1195
basil,basil_25_nyt,cot,ok,,1040
basil,basil_25_nyt,oracle,ok,,1185
basil,basil_25_nyt,simple_fewshot_mft,ok,,1207
basil,basil_25_nyt,simple_fewshot,ok,,1183
basil,basil_25_nyt,simple,ok,,986
basil,basil_25_nyt,vanilla,ok,,1109
basil,basil_27_fox,cot_fewshot_mft,ok,,1181
basil,basil_27_fox,cot_fewshot,ok,,1144
basil,basil_27_fox,cot,ok,,1111
basil,basil_27_fox,oracle,ok,,1005
basil,basil_27_fox,simple_fewshot_mft,ok,,1196
basil,basil_27_fox,simple_fewshot,ok,,1164
basil,basil_27_fox,simple,ok,,1177
basil,basil_27_fox,vanilla,ok,,1115
basil,basil_27_hpo,cot_fewshot_mft,ok,,1376
basil,basil_27_hpo,cot_fewshot,ok,,1345
basil,basil_27_hpo,cot,ok,,1129
basil,basil_27_hpo,oracle,ok,,1126
basil,basil_27_hpo,simple_fewshot_mft,ok,,1073
basil,basil_27_hpo,simple_fewshot,ok,,1031
basil,basil_27_hpo,simple,ok,,1074
basil,basil_27_hpo,vanilla,ok,,1176
basil,basil_27_nyt,cot_fewshot_mft,ok,,1299
basil,basil_27_nyt,cot_fewshot,ok,,992
basil,basil_27_nyt,cot,ok,,972
basil,basil_27_nyt,oracle,ok,,1074
basil,basil_27_nyt,simple_fewshot_mft,ok,,1196
basil,basil_27_nyt,simple_fewshot,ok,,1062
basil,basil_27_nyt,simple,ok,,1118
basil,basil_27_nyt,vanilla,ok,,703
basil,basil_28_fox,cot_fewshot_mft,ok,,1711
basil,basil_28_fox,cot_fewshot,ok,,1167
basil,basil_28_fox,cot,ok,,1249
basil,basil_28_fox,oracle,ok,,1010
basil,basil_28_fox,simple_fewshot_mft,ok,,1209
basil,basil_28_fox,simple_fewshot,ok,,1112
basil,basil_28_fox,simple,ok,,1137
basil,basil_28_fox,vanilla,ok,,912
basil,basil_28_hpo,cot_fewshot_mft,ok,,1303
basil,basil_28_hpo,cot_fewshot,ok,,1305
basil,basil_28_hpo,cot,ok,,1177
basil,basil_28_hpo,oracle,ok,,1089
basil,basil_28_hpo,simple_fewshot_mft,ok,,1176
basil,basil_28_hpo,simple_fewshot,ok,,1001
basil,basil_28_hpo,simple,ok,,1320
basil,basil_28_hpo,vanilla,ok,,1253
basil,basil_28_nyt,cot_fewshot_mft,ok,,1232
basil,basil_28_nyt,cot_fewshot,ok,,1039
basil,basil_28_nyt,cot,ok,,1195
basil,basil_28_nyt,oracle,ok,,1076
basil,basil_28_nyt,simple_fewshot_mft,ok,,1016
basil,basil_28_nyt,simple_fewshot,ok,,1092
basil,basil_28_nyt,simple,ok,,977
basil,basil_28_nyt,vanilla,ok,,936
basil,basil_30_fox,cot_fewshot_mft,ok,,1438
basil,basil_30_fox,cot_fewshot,ok,,1053
basil,basil_30_fox,cot,ok,,1151
basil,basil_30_fox,oracle,ok,,1113
basil,basil_30_fox,simple_fewshot_mft,ok,,1025
basil,basil_30_fox,simple_fewshot,ok,,1101
basil,basil_30_fox,simple,ok,,1101
basil,basil_30_fox,vanilla,ok,,1146
basil,basil_30_hpo,cot_fewshot_mft,ok,,1348
basil,basil_30_hpo,cot_fewshot,ok,,1359
basil,basil_30_hpo,cot,ok,,1296
basil,basil_30_hpo,oracle,ok,,1551
basil,basil_30_hpo,simple_fewshot_mft,ok,,1298
basil,basil_30_hpo,simple_fewshot,ok,,1314
basil,basil_30_hpo,simple,ok,,1303
basil,basil_30_hpo,vanilla,ok,,1204
basil,basil_30_nyt,cot_fewshot_mft,ok,,1180
basil,basil_30_nyt,cot_fewshot,ok,,1197
basil,basil_30_nyt,cot,ok,,938
basil,basil_30_nyt,oracle,ok,,1364
basil,basil_30_nyt,simple_fewshot_mft,ok,,1184
basil,basil_30_nyt,simple_fewshot,ok,,1242
basil,basil_30_nyt,simple,ok,,1232
basil,basil_30_nyt,vanilla,ok,,1195
basil,basil_34_fox,cot_fewshot_mft,ok,,1585
basil,basil_34_fox,cot_fewshot,ok,,1472
basil,basil_34_fox,cot,ok,,1337
basil,basil_34_fox,oracle,ok,,1234
basil,basil_34_fox,simple_fewshot_mft,ok,,1353
basil,basil_34_fox,simple_fewshot,ok,,1065
basil,basil_34_fox,simple,ok,,1117
basil,basil_34_fox,vanilla,ok,,1232
basil,basil_34_hpo,cot_fewshot_mft,ok,,1235
basil,basil_34_hpo,cot_fewshot,ok,,1384
basil,basil_34_hpo,cot,ok,,1319
basil,basil_34_hpo,oracle,ok,,1294
basil,basil_34_hpo,simple_fewshot_mft,ok,,1017
basil,basil_34_hpo,simple_fewshot,ok,,1245
basil,basil_34_hpo,simple,ok,,1256
basil,basil_34_hpo,vanilla,ok,,1236
basil,basil_34_nyt,cot_fewshot_mft,ok,,1538
basil,basil_34_nyt,cot_fewshot,ok,,1110
basil,basil_34_nyt,cot,ok,,1592
basil,basil_34_nyt,oracle,ok,,1248
basil,basil_34_nyt,simple_fewshot_mft,ok,,1395
basil,basil_34_nyt,simple_fewshot,ok,,1247
basil,basil_34_nyt,simple,ok,,1116
basil,basil_34_nyt,vanilla,ok,,1305
basil,basil_35_fox,cot_fewshot_mft,ok,,1415
basil,basil_35_fox,cot_fewshot,ok,,26313
basil,basil_35_fox,cot,ok,,1616
basil,basil_35_fox,oracle,ok,,1588
basil,basil_35_fox,simple_fewshot_mft,ok,,1296
basil,basil_35_fox,simple_fewshot,ok,,1245
basil,basil_35_fox,simple,ok,,1117
basil,basil_35_fox,vanilla,ok,,1191
basil,basil_35_hpo,cot_fewshot_mft,refusal,moderation,67
basil,basil_35_hpo,cot_fewshot,refusal,moderation,67
basil,basil_35_hpo,cot,ok,,1171
basil,basil_35_hpo,oracle,ok,,1230
basil,basil_35_hpo,simple_fewshot_mft,refusal,moderation,67
basil,basil_35_hpo,simple_fewshot,refusal,moderation,67
basil,basil_35_hpo,simple,ok,,1117
basil,basil_35_hpo,vanilla,ok,,1254
basil,basil_35_nyt,cot_fewshot_mft,ok,,1475
basil,basil_35_nyt,cot_fewshot,ok,,1415
basil,basil_35_nyt,cot,ok,,1174
basil,basil_35_nyt,oracle,ok,,1304
basil,basil_35_nyt,simple_fewshot_mft,ok,,1301
basil,basil_35_nyt,simple_fewshot,ok,,1277
basil,basil_35_nyt,simple,ok,,1494
basil,basil_35_nyt,vanilla,ok,,1343
basil,basil_38_fox,cot_fewshot_mft,ok,,1320
basil,basil_38_fox,cot_fewshot,ok,,1008
basil,basil_38_fox,cot,ok,,1143
basil,basil_38_fox,oracle,ok,,900
basil,basil_38_fox,simple_fewshot_mft,ok,,1167
basil,basil_38_fox,simple_fewshot,ok,,1072
basil,basil_38_fox,simple,ok,,1125
basil,basil_38_fox,vanilla,ok,,855
basil,basil_38_hpo,cot_fewshot_mft,ok,,1251
basil,basil_38_hpo,cot_fewshot,ok,,1084
basil,basil_38_hpo,cot,ok,,1336
basil,basil_38_hpo,oracle,ok,,1042
basil,basil_38_hpo,simple_fewshot_mft,ok,,1144
basil,basil_38_hpo,simple_fewshot,ok,,1174
basil,basil_38_hpo,simple,ok,,983
basil,basil_38_hpo,vanilla,ok,,1145
basil,basil_38_nyt,cot_fewshot_mft,ok,,1424
basil,basil_38_nyt,cot_fewshot,ok,,1123
basil,basil_38_nyt,cot,ok,,1242
basil,basil_38_nyt,oracle,ok,,1170
basil,basil_38_nyt,simple_fewshot_mft,ok,,1104
basil,basil_38_nyt,simple_fewshot,ok,,1111
basil,basil_38_nyt,simple,ok,,1216
basil,basil_38_nyt,vanilla,ok,,1121
basil,basil_39_fox,cot_fewshot_mft,ok,,1102
basil,basil_39_fox,cot_fewshot,ok,,876
basil,basil_39_fox,cot,ok,,806
basil,basil_39_fox,oracle,ok,,823
basil,basil_39_fox,simple_fewshot_mft,ok,,1062
basil,basil_39_fox,simple_fewshot,ok,,919
basil,basil_39_fox,simple,ok,,1093
basil,basil_39_fox,vanilla,ok,,796
basil,basil_39_hpo,cot_fewshot_mft,ok,,1118
basil,basil_39_hpo,cot_fewshot,ok,,877
basil,basil_39_hpo,cot,ok,,917
basil,basil_39_hpo,oracle,ok,,896
basil,basil_39_hpo,simple_fewshot_mft,ok,,1087
basil,basil_39_hpo,simple_fewshot,ok,,878
basil,basil_39_hpo,simple,ok,,1025
basil,basil_39_hpo,vanilla,ok,,728
basil,basil_39_nyt,cot_fewshot_mft,ok,,1018
basil,basil_39_nyt,cot_fewshot,ok,,996
basil,basil_39_nyt,cot,ok,,1137
basil,basil_39_nyt,oracle,ok,,886
basil,basil_39_nyt,simple_fewshot_mft,ok,,1011
basil,basil_39_nyt,simple_fewshot,ok,,981
basil,basil_39_nyt,simple,ok,,988
basil,basil_39_nyt,vanilla,ok,,889
basil,basil_3_fox,cot_fewshot_mft,ok,,1278
basil,basil_3_fox,cot_fewshot,ok,,1124
basil,basil_3_fox,cot,ok,,1319
basil,basil_3_fox,oracle,ok,,1032
basil,basil_3_fox,simple_fewshot_mft,ok,,1093
basil,basil_3_fox,simple_fewshot,ok,,1120
basil,basil_3_fox,simple,ok,,1151
basil,basil_3_fox,vanilla,ok,,1082
basil,basil_3_hpo,cot_fewshot_mft,ok,,1122
basil,basil_3_hpo,cot_fewshot,ok,,854
basil,basil_3_hpo,cot,ok,,1193
basil,basil_3_hpo,oracle,ok,,1241
basil,basil_3_hpo,simple_fewshot_mft,ok,,1019
basil,basil_3_hpo,simple_fewshot,ok,,1289
basil,basil_3_hpo,simple,ok,,1210
basil,basil_3_hpo,vanilla,ok,,843
basil,basil_3_nyt,cot_fewshot_mft,ok,,19711
basil,basil_3_nyt,cot_fewshot,ok,,1054
basil,basil_3_nyt,cot,ok,,1094
basil,basil_3_nyt,oracle,ok,,951
basil,basil_3_nyt,simple_fewshot_mft,ok,,973
basil,basil_3_nyt,simple_fewshot,ok,,952
basil,basil_3_nyt,simple,ok,,934
basil,basil_3_nyt,vanilla,ok,,979
basil,basil_42_fox,cot_fewshot_mft,ok,,1837
basil,basil_42_fox,cot_fewshot,ok,,1433
basil,basil_42_fox,cot,ok,,1709
basil,basil_42_fox,oracle,ok,,1036
basil,basil_42_fox,simple_fewshot_mft,ok,,1274
basil,basil_42_fox,simple_fewshot,ok,,1252
basil,basil_42_fox,simple,ok,,1083
basil,basil_42_fox,vanilla,ok,,1004
basil,basil_42_hpo,cot_fewshot_mft,ok,,1272
basil,basil_42_hpo,cot_fewshot,ok,,1116
basil,basil_42_hpo,cot,ok,,1065
basil,basil_42_hpo,oracle,ok,,941
basil,basil_42_hpo,simple_fewshot_mft,ok,,1210
basil,basil_42_hpo,simple_fewshot,ok,,1121
basil,basil_42_hpo,simple,ok,,1042
basil,basil_42_hpo,vanilla,ok,,1004
basil,basil_42_nyt,cot_fewshot_mft,ok,,1484
